[[3.24469457]
 [2.11581763]
 [1.5458071 ]
 [2.17085528]
 [0.97917885]
 [2.18289804]
 [1.67104628]
 [1.69791628]
 [1.31876378]
 [2.00419846]
 [1.72312012]
 [1.30325069]
 [1.31241739]
 [1.50361609]
 [1.58572092]
 [1.85500733]
 [2.20885837]
 [1.70210128]
 [2.51338726]
 [1.99286504]
 [1.92839864]
 [1.6615202 ]
 [1.0154751 ]
 [1.30187202]
 [1.79733376]
 [1.38723779]
 [1.90128569]
 [1.22873794]
 [1.27058102]
 [1.79743275]
 [1.31430089]
 [1.085105  ]
 [1.64674813]
 [1.2592344 ]
 [1.48608391]
 [1.12858568]
 [2.00926375]
 [1.28160669]
 [1.54733135]
 [1.55476283]
 [1.18838118]
 [1.40551771]
 [1.68449021]
 [1.10154983]
 [1.62571405]
 [1.17913497]
 [1.34906713]
 [1.28893413]
 [1.97231566]
 [1.7596901 ]
 [1.97539718]
 [1.49333683]
 [1.40573715]
 [1.49909359]
 [2.57134409]
 [2.76263154]
 [1.54093595]
 [1.48197639]
 [1.94400379]
 [1.71867973]
 [1.12398909]
 [1.61326792]
 [2.52072705]
 [1.59598153]
 [1.2223723 ]
 [1.20242868]
 [1.33975351]
 [1.30365738]
 [1.79977682]
 [2.70686152]
 [1.53369144]
 [2.77685627]
 [2.7212429 ]
 [1.89202931]
 [1.96958203]
 [1.02949113]
 [1.80546151]
 [1.39288681]
 [1.85939651]
 [2.87742991]
 [1.05460307]
 [1.46507441]
 [2.84798436]
 [2.16731993]
 [2.11142188]
 [1.36327011]
 [1.31273479]
 [1.36564775]
 [1.32477761]
 [1.48323118]
 [1.06772144]
 [1.33804886]
 [1.1539023 ]
 [1.80584626]
 [1.5042416 ]
 [1.92141043]
 [2.25138908]
 [1.80468958]
 [1.02905883]
 [1.3499276 ]
 [1.3344188 ]
 [2.70272348]
 [1.30670875]
 [1.78087898]
 [2.38154802]
 [1.99741334]
 [1.65596097]
 [1.14683064]
 [1.21210124]
 [2.07139041]
 [1.42059941]
 [1.87807889]
 [1.45020653]
 [2.01125645]
 [2.00204843]
 [1.27179448]
 [1.7220025 ]
 [1.24229741]
 [1.27327884]
 [2.65238296]
 [1.30704471]
 [2.37683525]
 [1.61996115]
 [2.00034662]
 [1.61169478]
 [2.11988939]
 [1.46108352]
 [1.59279   ]
 [1.64600922]
 [1.41839086]
 [2.05626743]
 [2.66514906]
 [2.05509802]
 [1.1617009 ]
 [1.89836368]
 [1.25667002]
 [1.49892122]
 [1.17692452]
 [1.52967126]
 [2.17500093]
 [1.06423334]
 [1.48806162]
 [1.54534802]
 [1.2539048 ]
 [1.41932946]
 [1.47328036]
 [1.82498969]
 [2.6080801 ]
 [2.36164532]
 [2.08632222]
 [1.89441149]
 [1.07790711]
 [1.07462019]
 [1.22169583]
 [1.65867115]
 [1.97072265]
 [1.4645866 ]
 [1.55341906]
 [1.48447836]
 [1.14346588]
 [1.44253077]
 [1.28303105]
 [2.05509039]
 [1.18496605]
 [2.80206923]
 [1.47743543]
 [2.43167439]
 [1.50189299]
 [1.49279357]
 [1.15593981]
 [1.78459167]
 [1.1345976 ]
 [1.48837427]
 [2.07595616]
 [1.29393283]
 [1.81350056]
 [1.400126  ]
 [1.83966377]
 [1.25017609]
 [1.96181426]
 [1.54903503]
 [2.15747172]
 [1.33094718]
 [0.87087228]
 [0.8633028 ]
 [1.19458527]
 [1.81597652]
 [1.39581204]
 [2.01953938]
 [1.2574828 ]
 [2.19074116]
 [1.28282256]
 [2.2708318 ]
 [1.321388  ]
 [1.35225266]
 [1.79357814]
 [1.83978791]
 [1.7282094 ]
 [1.5498429 ]
 [0.9098833 ]
 [1.28520715]
 [2.05056835]
 [1.86362896]
 [2.26198741]
 [1.2184962 ]
 [1.59099829]
 [2.17555428]
 [1.6107168 ]
 [1.59330184]
 [1.48970742]
 [1.67803437]
 [2.06762912]
 [1.3914107 ]
 [1.26754325]
 [1.68257632]
 [2.68914029]
 [1.45212232]
 [1.82936259]
 [1.36197645]
 [1.72828049]
 [1.55546334]
 [1.3841986 ]
 [1.04466977]
 [1.29367565]
 [1.42072305]
 [1.78455791]
 [2.53816961]
 [2.52026109]
 [1.56471576]
 [1.70712908]
 [1.29594021]
 [2.02025653]
 [1.14622355]
 [1.1142965 ]
 [1.47291659]
 [1.58240755]
 [0.86231851]
 [1.49275721]
 [1.12198894]
 [3.14792029]
 [1.47357614]
 [1.7419581 ]
 [2.01181951]
 [1.82166261]
 [1.66954138]
 [0.97892019]
 [1.34714978]
 [1.73948004]
 [2.08898511]
 [1.23948959]
 [2.13208728]
 [0.78210911]
 [0.98650604]
 [1.01609933]
 [0.91363058]
 [0.96437749]
 [1.13645039]
 [1.06488803]
 [1.29708211]
 [0.72160577]
 [0.9069756 ]
 [0.74635706]
 [1.05675223]
 [0.78358496]
 [1.1108102 ]
 [1.3960994 ]
 [1.46838096]
 [1.0246287 ]
 [1.2080905 ]
 [0.9538178 ]
 [1.37106408]
 [1.66346644]
 [0.87778111]
 [0.84055084]
 [1.16032981]
 [1.64645399]
 [1.0598774 ]
 [0.94012118]
 [1.22304514]
 [1.28485319]
 [0.81660532]
 [1.11262328]
 [1.10832733]
 [1.89134862]
 [1.0088111 ]
 [0.96468971]
 [1.54562899]
 [0.83239498]
 [1.43985451]
 [2.50126792]
 [0.76676544]
 [1.73371628]
 [1.3455785 ]
 [3.77775155]
 [3.71497545]
 [4.27655672]
 [2.51881981]
 [1.88260106]
 [3.24860862]
 [2.87713654]
 [2.58069068]
 [2.01277187]
 [3.72024362]
 [2.51033661]
 [2.49239444]
 [3.25814553]
 [2.00918404]
 [2.28620695]
 [3.5287478 ]
 [3.1716081 ]
 [2.87046183]
 [2.9491964 ]
 [2.35618006]
 [2.45932166]
 [1.79585678]
 [2.89536508]
 [3.58036425]
 [2.54513721]
 [2.51324286]
 [2.69402747]
 [2.99723443]
 [3.20484327]
 [3.05416484]
 [1.99616814]
 [3.60990869]
 [2.50312538]
 [3.1653103 ]
 [2.76941735]
 [2.78735953]
 [1.91811518]
 [3.06784913]
 [2.1449613 ]
 [2.94848474]
 [3.01325756]
 [2.33800233]
 [2.71121264]
 [3.07043024]
 [3.07603366]
 [2.41076971]
 [2.80018587]
 [3.02254133]
 [3.22867662]
 [2.03401762]
 [2.44456966]
 [2.83104551]
 [3.70277532]
 [2.82679722]
 [2.12791614]
 [2.14530506]
 [1.77218241]
 [2.33877663]
 [2.15989785]
 [1.92055559]
 [3.08531742]
 [2.28262754]
 [2.45285602]
 [3.4626389 ]
 [2.24310107]
 [2.92930278]
 [2.05101073]
 [1.73848557]
 [3.05752685]
 [1.7769083 ]
 [2.0765646 ]
 [2.46554747]
 [2.89382161]
 [2.40254163]
 [2.94922436]
 [2.28489936]
 [2.20343361]
 [2.98973756]
 [1.80649964]
 [2.02257549]
 [2.46359241]
 [2.35489634]
 [2.83014849]
 [2.42019082]
 [2.31761488]
 [3.07602855]
 [2.14585832]
 [3.02405114]
 [2.44523999]
 [2.18149386]
 [3.02647833]
 [2.20654596]
 [3.01476738]
 [1.75481812]
 [2.36785391]
 [1.74905233]
 [3.09453535]
 [1.2876055 ]
 [1.99542487]
 [1.84847878]
 [2.00108759]
 [2.34384965]
 [2.3391349 ]
 [1.686261  ]
 [2.24484077]
 [1.77900627]
 [2.66787069]
 [3.16769289]
 [2.73829676]
 [2.8608624 ]
 [1.94593475]
 [2.35244696]
 [2.28197934]
 [1.9163488 ]
 [1.7431774 ]
 [1.87994774]
 [2.30911897]
 [2.24154492]
 [2.56571141]
 [2.08903786]
 [2.99025086]
 [2.10847821]
 [2.465975  ]
 [3.05695012]
 [2.65034148]
 [1.74263471]
 [3.45228427]
 [3.1124876 ]
 [1.92512335]
 [2.53928913]
 [3.06681062]
 [3.01143582]
 [1.87707726]
 [1.7821972 ]
 [2.55216331]
 [2.28916656]
 [1.85592117]
 [3.5666543 ]
 [2.54621534]
 [2.46989021]
 [2.84415759]
 [2.03600213]
 [2.16040328]
 [1.96433953]
 [2.31148427]
 [2.37204457]
 [1.70300575]
 [2.1685309 ]
 [2.23087218]
 [3.64692665]
 [1.96887578]
 [2.48441175]
 [3.27391669]
 [2.46292552]
 [1.82902949]
 [2.40087639]
 [1.22395576]
 [1.78821716]
 [1.59771358]
 [3.02994263]
 [2.41878532]
 [2.08152856]
 [2.53227752]
 [2.87441778]
 [2.38064761]
 [2.26582077]
 [1.50061379]
 [1.93612166]
 [2.4139573 ]
 [2.44536154]
 [2.38998675]
 [2.0542362 ]
 [2.1214998 ]
 [2.51422046]
 [2.43393776]
 [2.45779668]
 [1.71887761]
 [3.05661423]
 [2.83255533]
 [1.56546178]
 [2.09536231]
 [2.40411637]
 [2.53422114]
 [2.10633754]
 [2.47141708]
 [2.07763412]
 [2.20540308]
 [4.25147034]
 [2.49494085]
 [3.26056573]
 [2.80288973]
 [1.29938089]
 [3.09255559]
 [2.93172811]
 [1.91677821]
 [2.63789567]
 [2.43633947]
 [2.41750138]
 [1.69848827]
 [1.75275383]
 [1.2368168 ]
 [1.66997151]
 [3.51080562]
 [1.45346183]
 [1.7460921 ]
 [2.01487828]
 [2.87587943]
 [3.04377314]
 [2.48285752]
 [1.8170727 ]
 [1.88791936]
 [2.51028324]
 [3.01200045]
 [1.91887498]
 [1.97853862]
 [2.57733495]
 [2.438982  ]
 [2.02247558]
 [2.36886413]
 [2.08471251]
 [1.9072995 ]
 [2.10357839]
 [2.95350765]
 [1.91015432]
 [2.38459945]
 [2.2694959 ]
 [2.99349365]
 [1.55318671]
 [2.29923252]
 [1.86568908]
 [2.7397602 ]
 [2.41287161]
 [2.21777204]
 [1.94044358]
 [3.24100702]
 [2.37799611]
 [1.78081573]
 [2.91219633]
 [2.98226184]
 [1.86800031]
 [2.02305422]
 [1.64721161]
 [2.10436105]
 [1.61306038]
 [2.29847586]
 [2.17384616]
 [1.60129039]
 [2.13293979]
 [2.35582178]
 [2.34464582]
 [2.48162262]
 [2.09609429]
 [3.38549258]
 [2.20887476]
 [1.99770581]
 [1.97235718]
 [3.104886  ]
 [2.38489907]
 [2.3961565 ]
 [2.50498516]
 [3.13360501]
 [1.80981373]
 [2.5007997 ]
 [4.0779754 ]
 [2.14409186]
 [2.92165508]
 [1.46526042]
 [2.32860553]
 [2.43801508]
 [1.99809667]
 [2.56800814]
 [1.99964712]
 [2.10567145]
 [2.39137725]
 [2.41030086]
 [1.84029766]
 [2.41988397]
 [1.94359354]
 [2.32167566]
 [2.32358192]
 [1.19362432]
 [2.69553728]
 [2.27676287]
 [1.87653318]
 [2.05549451]
 [1.97151176]
 [1.65350437]
 [2.36094719]
 [2.95881989]
 [2.33675515]
 [3.34085412]
 [2.21763575]
 [2.07731953]
 [1.95997326]
 [2.33404421]
 [2.73210827]
 [2.53663249]
 [1.78275396]
 [3.02978826]
 [2.64952942]
 [1.76080685]
 [1.74598601]
 [1.93833315]
 [1.8316906 ]
 [2.434715  ]
 [1.74109927]
 [1.77409937]
 [2.42232797]
 [2.48124511]
 [2.19477799]
 [2.44287625]
 [2.50816559]
 [2.7066133 ]
 [2.5930452 ]
 [2.43832072]
 [2.97020824]
 [3.12202451]
 [1.74261718]
 [3.54116699]
 [2.8634762 ]
 [2.41758576]
 [2.11732985]
 [2.90560321]
 [2.25153476]
 [3.43595268]
 [2.15165563]
 [2.29767495]
 [2.94733899]
 [2.45468402]
 [2.15274218]
 [1.86272257]
 [1.88688374]
 [2.16692715]
 [1.373887  ]
 [1.98267473]
 [2.44395007]
 [2.89563823]
 [2.5497743 ]
 [2.53174966]
 [2.1511303 ]
 [1.51855297]
 [2.02273643]
 [2.13606867]
 [2.32561415]
 [1.71383479]
 [2.26171542]
 [1.9593408 ]
 [2.24244194]
 [1.8132955 ]
 [2.04063522]
 [1.74194849]
 [1.96515051]
 [2.9081908 ]
 [2.22291926]
 [1.24738556]
 [1.75149097]
 [3.37846719]
 [2.10603352]
 [3.04934232]
 [2.12213801]
 [2.55007833]
 [2.51229937]
 [2.14875   ]
 [2.21812773]
 [2.04636317]
 [2.2130364 ]
 [3.61654415]
 [2.02440157]
 [1.81318281]
 [2.01319829]
 [1.79250629]
 [1.71833987]
 [3.18612963]
 [3.44802581]
 [3.08164716]
 [2.13398851]
 [2.34750621]
 [2.49509452]
 [1.75510332]
 [2.05797756]
 [1.99949266]
 [2.35671881]
 [1.57601421]
 [2.76478872]
 [1.97261259]
 [2.80340701]
 [2.34629015]
 [2.57914721]
 [2.1310673 ]
 [1.49224859]
 [2.07409192]
 [2.90765212]
 [2.89366724]
 [2.93990752]
 [2.49795383]
 [2.21245787]
 [2.43909217]
 [1.73286471]
 [2.0117392 ]
 [1.91717959]
 [1.62662891]
 [2.29219142]
 [2.50397493]
 [1.80816562]
 [1.57745697]
 [1.9902325 ]
 [3.22943154]
 [2.86223203]
 [2.07328916]
 [1.67282302]
 [1.49847191]
 [2.76926944]
 [1.96583038]
 [2.03116427]
 [1.92933482]
 [3.33026732]
 [1.73690475]
 [2.03486392]
 [1.97969436]
 [1.8738882 ]
 [2.1131153 ]
 [2.8565516 ]
 [2.68295019]
 [2.14408564]
 [2.97388285]
 [2.41168969]
 [2.37575906]
 [1.29506634]
 [2.30701561]
 [1.16590319]
 [2.3268045 ]
 [2.02751313]
 [1.77565026]
 [2.74134333]
 [2.22958468]
 [2.0020606 ]
 [2.25762082]
 [2.41116283]
 [2.13290385]
 [2.51726704]
 [2.33881346]
 [1.99923674]
 [2.26878425]
 [1.81849932]
 [1.98540222]
 [1.71715281]
 [1.77062163]
 [2.1255944 ]
 [1.73878936]
 [2.1509993 ]
 [2.60753811]
 [1.4570121 ]
 [1.85248083]
 [2.27732887]
 [1.17635891]
 [2.93952803]
 [2.10776927]
 [2.24598834]
 [1.88894891]
 [2.00019593]
 [1.8966068 ]
 [2.41134563]
 [2.02947776]
 [1.26986968]
 [1.73120933]
 [2.50079118]
 [2.19928089]
 [2.65738132]
 [1.87245168]
 [2.17533582]
 [1.92961167]
 [2.92474248]
 [1.91748458]
 [2.10852351]
 [1.46610702]
 [3.29997223]
 [3.31506842]
 [3.02918928]
 [2.72480407]
 [1.74762282]
 [2.23472646]
 [3.46100209]
 [1.97093878]
 [1.97175442]
 [2.18694186]
 [3.45178416]
 [2.0410994 ]
 [3.04322423]
 [2.26008137]
 [1.75756207]
 [1.55885349]
 [2.30433048]
 [2.63452201]
 [2.24693541]
 [2.26081348]
 [1.71871019]
 [2.26403716]
 [1.98047004]
 [3.49078529]
 [1.50583392]
 [2.407485  ]
 [3.55045075]
 [2.8092059 ]
 [2.21429421]
 [2.15615534]
 [1.77951096]
 [2.27618056]
 [2.38006765]
 [1.95273027]
 [2.16397023]
 [1.79535764]
 [2.02329094]
 [2.35881982]
 [1.69259466]
 [2.75317473]
 [2.50803197]
 [2.14117227]
 [2.30374316]
 [2.78241406]
 [1.55797658]
 [2.6807649 ]
 [1.47682416]
 [2.1585966 ]
 [2.02681339]
 [1.91870315]
 [2.32476045]
 [1.59121283]
 [1.67337631]
 [1.17984994]
 [1.97966763]
 [2.14547893]
 [1.7357063 ]
 [1.85498203]
 [1.27001757]
 [1.95486536]
 [1.64415969]
 [1.86607432]
 [1.98049997]
 [2.32091333]
 [2.17603913]
 [2.31990613]
 [1.4090873 ]
 [1.72073867]
 [2.14207027]
 [1.82821851]
 [3.02600021]
 [2.32557799]
 [2.08631803]
 [1.55701942]
 [2.53624249]
 [2.4455574 ]
 [1.51156067]
 [1.95640662]
 [1.39033082]
 [1.45879661]
 [1.48403225]
 [2.88773398]
 [2.99010908]
 [2.47764569]
 [2.42966103]
 [3.00651736]
 [2.35112939]
 [2.12077194]
 [2.19903209]
 [1.52351543]
 [2.28266378]
 [3.1188364 ]
 [1.6723389 ]
 [2.06912154]
 [2.22473865]
 [2.28207082]
 [1.79922851]
 [2.0075052 ]
 [1.96249629]
 [1.285308  ]
 [1.90667419]
 [1.69740918]
 [2.30703466]
 [2.01470697]
 [2.34813396]
 [1.74951773]
 [1.45667836]
 [2.52420046]
 [1.95178465]
 [1.6771849 ]
 [1.55873667]
 [2.51890007]
 [1.61596619]
 [1.27138222]
 [2.13574834]
 [1.66831795]
 [1.7367517 ]
 [2.32622256]
 [1.63112517]
 [1.8757721 ]
 [1.34956938]
 [1.82279739]
 [2.96918471]
 [1.31805028]
 [2.39498358]
 [1.03531061]
 [2.24233813]
 [1.28488376]
 [1.92958121]
 [1.32160307]
 [2.8260759 ]
 [1.47284924]
 [3.25355756]
 [1.86753691]
 [1.95655552]
 [2.05151158]
 [1.91525755]
 [2.29737105]
 [1.68997026]
 [2.60364479]
 [1.26137063]
 [2.33590665]
 [1.70851853]
 [1.51516624]
 [2.02538903]
 [2.0221173 ]
 [1.62169413]
 [2.25316761]
 [2.04951203]
 [1.59256341]
 [2.49695596]
 [1.83086991]
 [1.76733682]
 [1.56000519]
 [1.7804311 ]
 [2.2593351 ]
 [1.65790591]
 [1.68473427]
 [2.61452201]
 [1.64510171]
 [2.12223672]
 [1.82404576]
 [1.65467197]
 [1.62276489]
 [2.1003655 ]
 [2.55139099]
 [2.66186544]
 [2.01658797]
 [1.84998194]
 [1.679967  ]
 [2.25928229]
 [1.4301831 ]
 [2.24394663]
 [1.28331668]
 [1.65128324]
 [1.74348088]
 [1.52398383]
 [2.15786376]
 [2.06794013]
 [1.84947606]
 [2.31340708]
 [2.09623864]
 [1.23676836]
 [1.75043383]
 [1.72541235]
 [1.63570634]
 [1.31947751]
 [2.40873781]
 [2.26230994]
 [1.90876363]
 [2.42325233]
 [2.08675   ]
 [2.07462624]
 [1.51210647]
 [1.19481721]
 [1.61965466]
 [1.52993709]
 [1.96582081]
 [2.90080024]
 [1.88965985]
 [1.16142442]
 [2.02582547]
 [1.65477713]
 [1.764323  ]
 [1.15552264]
 [2.15748821]
 [1.68895304]
 [1.27598938]
 [1.86653704]
 [1.47420469]
 [1.64085574]
 [1.86308084]
 [2.16223679]
 [1.65205233]
 [2.24304873]
 [2.26877535]
 [1.71439922]
 [2.09998584]
 [2.04115551]
 [1.85946296]
 [1.69154566]
 [2.05559497]
 [1.8503343 ]
 [2.13273655]
 [1.98442482]
 [1.74655024]
 [2.27144297]
 [2.22372798]
 [1.48221421]
 [1.77569208]
 [1.72070968]
 [1.89106311]
 [2.69534419]
 [1.71868425]
 [1.40027707]
 [1.9106018 ]
 [1.17646877]
 [1.62886815]
 [1.56499614]
 [1.68867485]
 [1.52992465]
 [2.43005247]
 [1.8054226 ]
 [2.08899665]
 [1.69421158]
 [2.2286779 ]
 [2.32397734]
 [2.33387072]
 [1.75975576]
 [1.90739117]
 [1.51684219]
 [1.13801063]
 [2.2343956 ]
 [1.26968588]
 [2.50682882]
 [1.7327137 ]
 [2.14878476]
 [1.42059251]
 [1.22781825]
 [2.38493538]
 [1.81862458]
 [2.24035515]
 [2.03209091]
 [1.53933578]
 [1.65445964]
 [1.58004864]
 [1.54501902]
 [1.67225185]
 [1.78467962]
 [1.30512244]
 [1.9249728 ]
 [1.56530561]
 [1.67799254]
 [1.68632045]
 [1.25488148]
 [1.96421163]
 [1.25474787]
 [1.92480276]
 [1.21957754]
 [2.4495281 ]
 [2.01416801]
 [1.48244129]
 [1.93887342]
 [2.0558346 ]
 [1.6898994 ]
 [1.50232978]
 [1.63604276]
 [3.26102813]
 [2.21045104]
 [1.64636114]
 [1.71696596]
 [2.04990878]
 [1.46251582]
 [1.86206381]
 [1.79605597]
 [1.43845456]
 [1.64506573]
 [2.30709775]
 [2.04431323]
 [1.47877117]
 [2.55736508]
 [1.47166697]
 [2.56412953]
 [1.29223016]
 [2.61210438]
 [1.31245318]
 [2.77111814]
 [3.13779567]
 [1.57128875]
 [2.23788545]
 [2.24605459]
 [1.79965721]
 [2.39055867]
 [1.4090826 ]
 [2.96100429]
 [1.61727062]
 [1.66339285]
 [1.41817006]
 [2.15998622]
 [1.34869056]
 [1.59444012]
 [2.06389375]
 [1.70378394]
 [1.84755673]
 [2.47525592]
 [1.72384765]
 [2.17811362]
 [2.4294184 ]
 [1.5865044 ]
 [1.66476521]
 [1.87245996]
 [1.85026783]
 [1.78425894]
 [1.37439821]
 [1.93485928]
 [2.1127826 ]
 [1.58927792]
 [1.76525773]
 [2.50565088]
 [1.72197427]
 [1.65099841]
 [2.73561754]
 [1.35635977]
 [1.35037908]
 [2.94409833]
 [1.83359286]
 [1.52014809]
 [1.92049296]
 [1.39188156]
 [1.95538366]
 [2.13587982]
 [1.93044707]
 [2.18340342]
 [2.23308965]
 [1.47783077]
 [1.4755491 ]
 [1.60907416]
 [1.85423014]
 [1.88753951]
 [2.27978366]
 [2.01926398]
 [1.21839256]
 [2.11647592]
 [1.76658532]
 [2.08289988]
 [1.26593112]
 [1.68669969]
 [1.61149231]
 [2.01922508]
 [1.89922847]
 [1.87263053]
 [1.90423825]
 [1.54652143]
 [1.73440616]
 [2.00864233]
 [1.58068552]
 [1.96700427]
 [2.3673773 ]
